id,name,type,source
19496,neuroendocrine neoplasm,disease,MONDO
21143,melanocytic neoplasm,disease,MONDO
20590,mycobacterial infectious disease,disease,MONDO
18407_20091,male infertility due to obstructive azoospermia,disease,MONDO_grouped
16104,infectious disease with peripheral neuropathy,disease,MONDO
611,pre-malignant neoplasm,disease,MONDO
5326,sunburn,disease,MONDO
5348,keloid,disease,MONDO
11989_5446,leishmaniasis,disease,MONDO_grouped
5042,head disease,disease,MONDO
30700,autoimmune glomerulonephritis,disease,MONDO
19086,carcinoma of esophagus,disease,MONDO
2358,laryngeal carcinoma,disease,MONDO
21674,post-viral disorder,disease,MONDO
5614,pancreatic adenosquamous carcinoma,disease,MONDO
5700,chickenpox,disease,MONDO
16511,infectious embryofetopathy,disease,MONDO
5113_5550_5108,infectious disease,disease,MONDO_grouped
5757,eumycotic mycetoma,disease,MONDO
5767,gas gangrene,disease,MONDO
21666,ear infection,disease,MONDO
21682,viral sexually transmitted disease,disease,MONDO
3150,male reproductive system disease,disease,MONDO
5779,"hand, foot and mouth disease",disease,MONDO
43424,digestive system infectious disease,disease,MONDO
4842,stomatitis,disease,MONDO
20010,infectious disease of the nervous system,disease,MONDO
3543,trigeminal nerve disease,disease,MONDO
2884,nail disease,disease,MONDO
7000,Treponema infectious disease,disease,MONDO
44989,foot disease,disease,MONDO
5993,Trichomonas vaginitis urogenital infection,disease,MONDO
23557,infective vaginitis,disease,MONDO
7019,vulvovaginitis,disease,MONDO
6019,yaws,disease,MONDO
6034,gastric adenosquamous carcinoma,disease,MONDO
6056,squamous cell breast carcinoma,disease,MONDO
6074,adenosquamous carcinoma,disease,MONDO
6134,cervical adenosquamous carcinoma,disease,MONDO
5131,cervical carcinoma,disease,MONDO
6157,colorectal adenosquamous carcinoma,disease,MONDO
24331,colorectal carcinoma,disease,MONDO
2447,endometrial carcinoma (disease),disease,MONDO
6217,gallbladder adenosquamous carcinoma,disease,MONDO
4950,gastric carcinoma,disease,MONDO
2236,ocular cancer,disease,MONDO
21331,carcinoma of parotid gland,disease,MONDO
18905_17601_6117_6268_6428,diffuse large B-cell lymphoma,disease,MONDO_grouped
6402,salivary gland basal cell adenocarcinoma,disease,MONDO
20664,spindle cell neoplasm,disease,MONDO
12004_15075_5034_5075_24622_6467,thyroid gland carcinoma,disease,MONDO_grouped
2659,uveal cancer,disease,MONDO
21050,vaginal neoplasm,disease,MONDO
15867,vaginal carcinoma,disease,MONDO
6520,Achenbach syndrome,disease,MONDO
6523,acrodermatitis,disease,MONDO
6541,epidermolysis bullosa,disease,MONDO
25371,Parvoviridae infectious disease,disease,MONDO
6619,viral exanthem,disease,MONDO
6546,erythematosquamous dermatosis,disease,MONDO
6548,facial dermatosis,disease,MONDO
19286,sebaceous gland anomaly,disease,MONDO
2917,disease of pilosebaceous unit,disease,MONDO
45011,keratinization disease,disease,MONDO
6569,leg dermatosis,disease,MONDO
6576,Ludwig's angina,disease,MONDO
6579,melanoacanthoma,disease,MONDO
6582,mongolian spot,disease,MONDO
6585,neurodermatitis,disease,MONDO
6586,neurotic excoriation,disease,MONDO
6592,parapsoriasis,disease,MONDO
6605,scalp dermatosis,disease,MONDO
6606,scleredema adultorum,disease,MONDO
6607,sebaceous gland disease,disease,MONDO
6610,skin atrophy,disease,MONDO
6611,skin sarcoidosis,disease,MONDO
6614,subcorneal pustular dermatosis,disease,MONDO
5215,vulvar carcinoma,disease,MONDO
15950,inherited skin tumor,disease,MONDO
2989_2990,benign fibrous histiocytoma,disease,MONDO_grouped
18076,tuberculosis,disease,MONDO
6992,syphilitic aortitis,disease,MONDO
7011,uveoparotid fever,disease,MONDO
13895_14124_13635_14459_24506_14703_7034,Adams-Oliver syndrome,disease,MONDO_grouped
19589,syndromic genetic deafness,disease,MONDO
7077,Tietz syndrome,disease,MONDO
7078_12911_12912_8749_11301_19992_16165_1220,hypoparathyroidism,disease,MONDO_grouped
17666_17670_20093_20096_18250,diffuse palmoplantar keratoderma,disease,MONDO_grouped
10001_19287_23046_23048,ectodermal dysplasia syndrome,disease,MONDO_grouped
19117,genetic nervous system disorder,disease,MONDO
508,syndromic intellectual disability,disease,MONDO
18634,hereditary amyloidosis,disease,MONDO
3847,Mendelian disease,disease,MONDO
2320,congenital nervous system disorder,disease,MONDO
426,autosomal dominant disease,disease,MONDO
20063,malformation syndrome with hamartosis,disease,MONDO
42983,neurocutaneous syndrome,disease,MONDO
16756,inherited nervous system cancer-predisposing syndrome,disease,MONDO
15356,hereditary neoplastic syndrome,disease,MONDO
7203,blue rubber bleb nevus,disease,MONDO
7239,epidermolytic hyperkeratosis,disease,MONDO
19289,hyperpigmentation of the skin,disease,MONDO
19292,dermis elastic tissue disorder,disease,MONDO
7313,cheilitis glandularis,disease,MONDO
19268,epidermal disease,disease,MONDO
7446,dermatosis papulosa nigra,disease,MONDO
7448,familial dermatographia,disease,MONDO
13594_13485_14867_12246_11781_11833_33482_33479_14417_8119_14475_8120_10062_7298_11540_11694_11819_12116_7574_8457_12449_33481_13486_7296_11834_14776_14410_8458_14626_10847_11464_10848_12247_11529_11330_12450_13241_11439_32526_12103_33480_12098_16809_561,spinocerebellar ataxia,disease,MONDO_grouped
7619,isolated congenital adermatoglyphia,disease,MONDO
7757,hyperkeratosis-hyperpigmentation syndrome,disease,MONDO
13017_11452_10206_11549_13649_7805_14384_13650_13514_14027_14390_7806_32649_11932_18914_3037,hypotrichosis,disease,MONDO_grouped
7817,"IgE responsiveness, atopic",disease,MONDO
18781,KID syndrome,disease,MONDO
7864,angioosteohypertrophic syndrome,disease,MONDO
19737,thrombotic microangiopathy,disease,MONDO
19722_19724_15163,glomerular disease,disease,MONDO_grouped
15939,systemic autoimmune disease,disease,MONDO
7964,dysplastic nevus syndrome,disease,MONDO
20573,inherited disease susceptibility,disease,MONDO
7969,Melkersson-Rosenthal syndrome,disease,MONDO
20738_7990,multiple benign circumferential skin creases on limbs,disease,MONDO_grouped
18010_20122,idiopathic inflammatory myopathy,disease,MONDO_grouped
17021,secondary interstitial lung disease specific to childhood associated with a connective tissue disease,disease,MONDO
2546,schwannoma,disease,MONDO
8078,"neurofibromatosis, familial spinal",disease,MONDO
8080,"neurofibromatosis, type III, mixed central and peripheral",disease,MONDO
8081,"neurofibromatosis, type IV, of Riccardi",disease,MONDO
8157,Buschke-Ollendorff syndrome,disease,MONDO
8218,Hailey-Hailey disease,disease,MONDO
8221,prolidase deficiency,disease,MONDO
8244,piebaldism,disease,MONDO
19270,erythrokeratoderma,disease,MONDO
8353,pruritic urticarial papules and plaques of pregnancy,disease,MONDO
8403,scalp defects-postaxial polydactyly syndrome,disease,MONDO
8492,stiff skin syndrome,disease,MONDO
19054,congenital limb malformation,disease,MONDO
29001,chemically-induced disorder,disease,MONDO
8640_12352,"vasculitis, lymphocytic",disease,MONDO_grouped
17841,autoimmune disease with skin involvement,disease,MONDO
8695,chorea-acanthocytosis,disease,MONDO
15180,intestinal disease due to fat malabsorption,disease,MONDO
17764,disorder of zinc metabolism,disease,MONDO
4689,inborn metal metabolism disorder,disease,MONDO
19301,metabolic disease with skin involvement,disease,MONDO
15188,metabolic disease with intestinal involvement,disease,MONDO
8716,acrogeria,disease,MONDO
8753,alkaptonuria,disease,MONDO
8840,ataxia telangiectasia,disease,MONDO
8847,atrichia with papular lesions,disease,MONDO
8849,atrophoderma vermiculata,disease,MONDO
6025,autosomal recessive disease,disease,MONDO
15218_15217_20145,developmental defect of the eye,disease,MONDO_grouped
20233,dentocutaneous disease with cataract,disease,MONDO
9026,Costello syndrome,disease,MONDO
9960_12845_33643_11471_12831_12875_12941_13153_8617_54849_5265_12832_12610_12840_11087_11521_11661_11699_11700_11701_12040_12829_12837_12838_12841_12852_12886_12887_12940_12973_13012,inflammatory bowel disease,disease,MONDO_grouped
9081,"deafness, congenital, with total albinism",disease,MONDO
9093,dermatoleukodystrophy,disease,MONDO
9131,Riley-Day syndrome,disease,MONDO
9176,epidermodysplasia verruciformis,disease,MONDO
9198,congenital lethal erythroderma,disease,MONDO
9306,combined immunodeficiency with skin granulomas,disease,MONDO
5372,male infertility,disease,MONDO
12208_19306,congenital ichthyosiform erythroderma,disease,MONDO_grouped
17267_17268,self-healing collodion baby,disease,MONDO_grouped
100309,hereditary ataxia,disease,MONDO
15620,syndromic urogenital tract malformation,disease,MONDO
19721_19720,renal or urinary tract malformation,disease,MONDO_grouped
9452,Vici syndrome,disease,MONDO
20023_15222_15221,respiratory or mediastinal malformation,disease,MONDO_grouped
15930,respiratory malformation,disease,MONDO
19308_9182_17612,junctional epidermolysis bullosa,disease,MONDO_grouped
15979,hereditary predisposition to infections,disease,MONDO
9530,lipoid proteinosis,disease,MONDO
9691_15821_45071,mycosis fungoides and variants,disease,MONDO_grouped
15336,malformation syndrome with odontal and/or periodontal component,disease,MONDO
15331,malformation syndrome with skin/mucosae involvement,disease,MONDO
43008,genetic multiple congenital anomalies/dysmorphic syndrome without intellectual disability,disease,MONDO
9799,pachydermoperiostosis,disease,MONDO
9838,Parana hard-skin syndrome,disease,MONDO
19296,subcutaneous tissue disease,disease,MONDO
20585,anemia due to erythrocyte enzyme disorder,disease,MONDO
19142,inherited porphyria,disease,MONDO
9925,autosomal recessive inherited pseudoxanthoma elasticum,disease,MONDO
9958_21665,Refsum disease,disease,MONDO_grouped
10031,Sjogren-Larsson syndrome,disease,MONDO
10088,mucosulfatidosis,disease,MONDO
10146,Kerion celsi,disease,MONDO
2038,head and neck carcinoma,disease,MONDO
10155,Dorfman-Chanarin disease,disease,MONDO
10196,Werner syndrome,disease,MONDO
10518,Wiskott-Aldrich syndrome,disease,MONDO
10523,X-linked reticulate pigmentary disorder,disease,MONDO
10526,Fabry disease,disease,MONDO
10540,"bullous dystrophy, macular type",disease,MONDO
10621,CHILD syndrome,disease,MONDO
19256,sterol metabolism disorder,disease,MONDO
20605,X-linked recessive disease,disease,MONDO
44976,disease of catalytic activity,disease,MONDO
20119,X-linked syndromic intellectual disability,disease,MONDO
16230_24291,vascular malformation,disease,MONDO_grouped
16229,genetic vascular anomaly,disease,MONDO
10895,ABCD syndrome,disease,MONDO
10908,loose anagen syndrome,disease,MONDO
10922,Satoyoshi syndrome,disease,MONDO
10988,aplasia cutis-myopia syndrome,disease,MONDO
18035,syndrome with combined immunodeficiency,disease,MONDO
15974,severe combined immunodeficiency (disease),disease,MONDO
11133,"deaf blind hypopigmentation syndrome, Yemenite type",disease,MONDO
10962_7758_14622_19272_6588_18865_17667_17673_17672_44663,palmoplantar keratoderma,disease,MONDO_grouped
11208,malignant atrophic papulosis,disease,MONDO
11273,H syndrome,disease,MONDO
11371,"hydroa vacciniforme, familial",disease,MONDO
11396_7422,keratoderma hereditarium mutilans,disease,MONDO_grouped
11405,poikiloderma with neutropenia,disease,MONDO
11457_18266,ataxia - telangiectasia variant,disease,MONDO_grouped
17369,autoinflammatory syndrome with immune deficiency,disease,MONDO
17954,pyogenic autoinflammatory syndrome,disease,MONDO
17370,autoinflammatory syndrome with skin involvement,disease,MONDO
13433_18646_18647,sclerosing cholangitis,disease,MONDO_grouped
15509,genetic biliary tract disease,disease,MONDO
54637_54588_11899,Noonan syndrome-like disorder with loose anagen hair,disease,MONDO_grouped
14555_54852_24548_14923_11937_19347,peeling skin syndrome,disease,MONDO_grouped
11945,Gaucher disease perinatal lethal,disease,MONDO
11959,sweet syndrome,disease,MONDO
43905_2572_1255_3479_43919,pneumonitis,disease,MONDO_grouped
12198,PCWH syndrome,disease,MONDO
12251,MEDNIK syndrome,disease,MONDO
7554_7551_7555_7550_14661_9181_18747_15551_19276_15550_17610_11869,epidermolysis bullosa simplex,disease,MONDO_grouped
12290,CEDNIK syndrome,disease,MONDO
19703,primary bone dysplasia with increased bone density,disease,MONDO
5387_19852_19851,primary ovarian failure,disease,MONDO_grouped
23603,hereditary connective tissue disorder,disease,MONDO
15159,multiple congenital anomalies/dysmorphic syndrome-intellectual disability,disease,MONDO
19305,immune deficiency with skin involvement,disease,MONDO
43005,genetic multiple congenital anomalies/dysmorphic syndrome,disease,MONDO
16463,syndromic agammaglobulinemia,disease,MONDO
6009_19956_20069,encephalitis,disease,MONDO_grouped
17965,"syndrome with 46,XX disorder of sex development",disease,MONDO
12556,DK1-CDG,disease,MONDO
12669,Legius syndrome,disease,MONDO
12794,ANE syndrome,disease,MONDO
12842,CMM7,disease,MONDO
8399_12888_12889,"sarcoidosis, susceptibility to",disease,MONDO_grouped
20068,postinfectious encephalitis,disease,MONDO
166,"encephalopathy, acute, infection-induced",disease,MONDO
13136,hereditary hypotrichosis with recurrent skin vesicles,disease,MONDO
10194_13899_18096,Weill-Marchesani syndrome,disease,MONDO_grouped
16643,frontonasal dysplasia,disease,MONDO
13357,"chromosome 17q11.2 deletion syndrome, 1.4Mb",disease,MONDO
18782,type 1 interferonopathy,disease,MONDO
21181,inherited blood coagulation disorder,disease,MONDO
18120_18118_18119_18117,"disorder of phospholipids, sphingolipids and fatty acids biosynthesis",disease,MONDO_grouped
15905,syndromic dyslipidemia,disease,MONDO
19058,neurometabolic disease,disease,MONDO
7349_13766_12724_14498_18768,familial cold autoinflammatory syndrome,disease,MONDO_grouped
19293,skin vascular disease,disease,MONDO
18037,hyper-IgE syndrome,disease,MONDO
14234,reticulate acropigmentation of Kitamura,disease,MONDO
24517_14299,schwannomatosis,disease,MONDO_grouped
14574,peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome,disease,MONDO
12516_9559_14608_15483,mandibulofacial dysostosis,disease,MONDO_grouped
14658,severe achondroplasia-developmental delay-acanthosis nigricans syndrome,disease,MONDO
19240,sterol biosynthesis disorder,disease,MONDO
20225,syndromic cataract,disease,MONDO
15104,porphyria cutanea tarda,disease,MONDO
15261,pseudopelade of Brocq,disease,MONDO
15279,chronic mucocutaneous candidiasis (disease),disease,MONDO
20950,viral eye infection,disease,MONDO
23865,corneal infection,disease,MONDO
15291,stromal keratitis,disease,MONDO
15292,endotheliitis,disease,MONDO
15294,nephrogenic systemic fibrosis,disease,MONDO
21154,dermis disease,disease,MONDO
19065,amyloidosis (disease),disease,MONDO
15303,macular amyloidosis,disease,MONDO
15340,drug rash with eosinophilia and systemic symptoms,disease,MONDO
15454,multiple carboxylase deficiency,disease,MONDO
15455,gonococcal conjunctivitis,disease,MONDO
15597,pustulosis palmaris et plantaris,disease,MONDO
15598,acrodermatitis continua suppurativa of Hallopeau,disease,MONDO
15622,wound myiasis,disease,MONDO
15633,Bazex syndrome,disease,MONDO
15665,scleromyxedema,disease,MONDO
15760_18908_15759,non-Hodgkin lymphoma,disease,MONDO_grouped
621,immune system cancer,disease,MONDO
17595,aggressive B-cell non-Hodgkin lymphoma,disease,MONDO
17594,indolent B-cell non-Hodgkin lymphoma,disease,MONDO
15951,hereditary photodermatosis,disease,MONDO
16028,erythromelalgia,disease,MONDO
5213,uterine carcinoma,disease,MONDO
6003,uterine corpus cancer,disease,MONDO
16287,adenoid basal carcinoma of the cervix uteri,disease,MONDO
5854_3900_16663,connective tissue disease,disease,MONDO_grouped
19127,polymyositis,disease,MONDO
17368,systemic disease with skin involvement,disease,MONDO
16379,erosive pustular dermatosis of the scalp,disease,MONDO
15770_16553,congenital hypogonadotropic hypogonadism,disease,MONDO_grouped
16455,virus-associated trichodysplasia spinulosa,disease,MONDO
6600_19288,pigmentation disease,disease,MONDO_grouped
3222,central nervous system melanocytic neoplasm,disease,MONDO
21322,malignant tumor of meninges,disease,MONDO
16744,primary melanocytic tumor of central nervous system,disease,MONDO
13255_8822_17123,"arthrogryposis, renal dysfunction, and cholestasis",disease,MONDO_grouped
2254,syndromic disease,disease,MONDO
20215,syndromic corneal dystrophy,disease,MONDO
20279,metabolic disease with corneal opacity,disease,MONDO
425,X-linked disease,disease,MONDO
15087,autosomal dominant complex spastic paraplegia,disease,MONDO
17305,syndromic oculocutaneous albinism,disease,MONDO
17372,congenital varicella syndrome,disease,MONDO
17384,acute generalized exanthematous pustulosis,disease,MONDO
17396,toxic dermatosis,disease,MONDO
17409,fetal cytomegalovirus syndrome,disease,MONDO
13693_14481_17411,neonatal inflammatory skin and bowel disease,disease,MONDO_grouped
20325,anaplastic large cell lymphoma,disease,MONDO
20633,anaplastic cancer,disease,MONDO
5665,Bell's palsy,disease,MONDO
24318,viral infection of central nervous system,disease,MONDO
20267,genetic keratinization disorder associated with ocular features,disease,MONDO
16628,hemorrhagic disorder due to a coagulation factors defect,disease,MONDO
17844,Sezary syndrome,disease,MONDO
32801_33012_33015_33014_33010_33013_30941_17851_17681,erythrokeratodermia variabilis et progressiva,disease,MONDO_grouped
17906,amyloidosis cutis dyschromia,disease,MONDO
18021,hypotrichosis-deafness syndrome,disease,MONDO
18024,hydroa vacciniforme,disease,MONDO
18051,Jessner lymphocytic infiltration of the skin,disease,MONDO
18053,trichothiodystrophy,disease,MONDO
18086,ulerythema ophryogenesis,disease,MONDO
10841_8671_13201_12698_13202_12144_10192_7862_8670_19517_18094_11697,Waardenburg syndrome,disease,MONDO_grouped
18139,scleredema,disease,MONDO
315,commensal bacterial infectious disease,disease,MONDO
17592,staphylococcal toxemia,disease,MONDO
18208,neurofibromatosis type 1 due to NF1 mutation or intragenic deletion,disease,MONDO
12123_54559_8909_26765_14904_11291_26729_30043_15286_18292_18293_5500_5501,congenital disorder of glycosylation,disease,MONDO_grouped
18302,acquired kinky hair syndrome,disease,MONDO
18304,Schnitzler syndrome,disease,MONDO
18305,chronic granulomatous disease,disease,MONDO
15508,genetic parenchymatous liver disease,disease,MONDO
24237,inherited neurodegenerative disorder,disease,MONDO
19052,inborn errors of metabolism,disease,MONDO
6360,penile carcinoma,disease,MONDO
18359,neonatal dermatomyositis,disease,MONDO
18356,secondary neonatal autoimmune disease,disease,MONDO
18474,13q12.3 microdeletion syndrome,disease,MONDO
18481,undifferentiated carcinoma of esophagus,disease,MONDO
5135,parasitic infection,disease,MONDO
5522,small intestine carcinoma,disease,MONDO
2032,colon carcinoma,disease,MONDO
5192,exocrine pancreatic carcinoma,disease,MONDO
18531,carcinoma of liver and intrahepatic biliary tract,disease,MONDO
18918,carcinoma of gallbladder and extrahepatic biliary tract,disease,MONDO
18577,pseudoxanthoma elasticum-like skin manifestations with retinitis pigmentosa,disease,MONDO
18631,Marie Unna hereditary hypotrichosis,disease,MONDO
18657,pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome,disease,MONDO
17287,IgG4-related disease,disease,MONDO
18748,linear IgA Dermatosis,disease,MONDO
18774,erythrokeratodermia-cardiomyopathy syndrome,disease,MONDO
18830,Kimura disease,disease,MONDO
18857,creeping myiasis,disease,MONDO
18858,Graham Little-Piccardi-Lassueur syndrome,disease,MONDO
15923,acquired peripheral neuropathy,disease,MONDO
18890,Lyell syndrome,disease,MONDO
17207,primary organ-specific lymphoma,disease,MONDO
18900,corticosteroid-sensitive aseptic abscess syndrome,disease,MONDO
13967_13950_13931_13952_18264_54549_30899_13942_13938_13948_8736_13949_13937_13945_13930_13933_11683_9959_13936_8745_8746_13932_8953_13951_14127_11101_8954_13939_13943_14070_11749_8747_13927_18910_18135_19234_20275,peroxisome biogenesis disorder,disease,MONDO_grouped
18941,furuncular myiasis,disease,MONDO
25511,inherited neuroendocrine tumor,disease,MONDO
21073,paraneoplastic syndrome,disease,MONDO
1200_1134_15512_5080_100078,hypertension,disease,MONDO_grouped
21635,neurocristopathy,disease,MONDO
15651,neurocutaneous syndrome with epilepsy,disease,MONDO
20266,genodermatosis with ocular features,disease,MONDO
43218,neurovascular disease,disease,MONDO
21060,RASopathy,disease,MONDO
19013,non-histaminic angioedema,disease,MONDO
7950,mastocytosis,disease,MONDO
19180,hereditary hemorrhagic telangiectasia,disease,MONDO
15081,neuroendocrine tumor with other location,disease,MONDO
5872,nervous system cancer,disease,MONDO
17341,virus associated tumor,disease,MONDO
21026_19277,epidermal appendage anomaly,disease,MONDO_grouped
10674_9659_9660_9661_11093_9662_16316_16315_18937_18938_1586_19249_19302_17171_17172,mucopolysaccharidosis,disease,MONDO_grouped
10535,Bazex-Dupre-Christol syndrome,disease,MONDO
15938,systemic disease,disease,MONDO
17955,granulomatous autoinflammatory syndrome,disease,MONDO
19370,vulvovaginal gingival syndrome,disease,MONDO
19388,pelvis syndrome,disease,MONDO
19391,Fanconi anemia,disease,MONDO
11849,psoriatic arthritis,disease,MONDO
11429_19433,juvenile idiopathic arthritis,disease,MONDO_grouped
19467,CD4+/CD56+ hematodermic neoplasm,disease,MONDO
19471,adult T-cell leukemia/lymphoma,disease,MONDO
19472,extranodal nasal NK/T cell lymphoma,disease,MONDO
19475,subcutaneous panniculitis-like T-cell lymphoma,disease,MONDO
15491,immune complex mediated vasculitis,disease,MONDO
19547,Wells syndrome,disease,MONDO
603,autoimmune disease of cardiovascular system,disease,MONDO
19563,CREST syndrome,disease,MONDO
19575,hypotrichosis simplex of the scalp,disease,MONDO
19576,telangiectasia macularis eruptiva perstans,disease,MONDO
19580,papular mucinosis of infancy,disease,MONDO
19581,acral persistent papular mucinosis,disease,MONDO
19582,self-healing papular mucinosis,disease,MONDO
19585,scleromyxedema without monoclonal gammopathy,disease,MONDO
12526_15053_19623_15054,hereditary angioedema,disease,MONDO_grouped
6424,soft tissue neoplasm,disease,MONDO
6873,nutritional deficiency disease,disease,MONDO
7842_20066_20521_20522,Ehlers-Danlos syndrome,disease,MONDO_grouped
20087,genetic lipodystrophy,disease,MONDO
20326,lymphomatoid papulosis,disease,MONDO
5328,eye disease,disease,MONDO
19147,myiasis,disease,MONDO
18882,vasculitis,disease,MONDO
