slug,title,letter,url,alt_titles
oral-contraceptive,Hormonal birth control,H,https://dermnetnz.org/topics/oral-contraceptive,Oral contraceptives and the skin
spa-pool-folliculitis,Hot tub dermatitis,H,https://dermnetnz.org/topics/spa-pool-folliculitis,Jacuzzi folliculitis | Pseudomonas aeruginosa folliculitis | Pseudomonas folliculitis | Spa bath folliculitis | Spa pool folliculitis
how-is-melanoma-removed,How is melanoma removed?,H,https://dermnetnz.org/topics/how-is-melanoma-removed,
how-to-get-rid-of-acne,How to get rid of acne,H,https://dermnetnz.org/topics/acne/how-to-get-rid-of-acne,
how-to-get-rid-of-back-acne,How to get rid of back acne,H,https://dermnetnz.org/topics/acne/how-to-get-rid-of-back-acne,
vaccines-against-human-papillomavirus,HPV vaccination,H,https://dermnetnz.org/topics/vaccines-against-human-papillomavirus,Vaccines against human papillomavirus
human-bite,Human bite,H,https://dermnetnz.org/topics/human-bite,
herpes-simplex,Human herpesvirus 1,H,https://dermnetnz.org/topics/herpes-simplex,Human herpesvirus 2
omalizumab-for-urticaria,Humanised anti-IgE monoclonal antibody,H,https://dermnetnz.org/topics/omalizumab-for-urticaria,Omalizumab | Omalizumab for urticaria
lipoid-proteinosis,Hyalinosis cutis et mucosae,H,https://dermnetnz.org/topics/lipoid-proteinosis,Lipoid proteinosis of Urbach and Weithe | Lipoidosis cutis et mucosae | Urbach Wiethe disease | Urbach-Weithe syndrome
hyaluronic-acid-implant,Hyaluronic acid implant,H,https://dermnetnz.org/topics/hyaluronic-acid-implant,
hydroa-vacciniforme-pathology,Hydroa vacciniforme pathology,H,https://dermnetnz.org/topics/hydroa-vacciniforme-pathology,
hydrophilic-polyacrylamide-gel,Hydrophilic polyacrylamide gel,H,https://dermnetnz.org/topics/hydrophilic-polyacrylamide-gel,
hydroxyapatite-implant,Hydroxyapatite implant,H,https://dermnetnz.org/topics/hydroxyapatite-implant,
hydroxyurea-induced-cutaneous-ulcer,Hydroxycarbamide-induced skin ulcer,H,https://dermnetnz.org/topics/hydroxyurea-induced-cutaneous-ulcer,Hydroxyurea-induced cutaneous ulcer
hydroxychloroquine,Hydroxychloroquine sulphate,H,https://dermnetnz.org/topics/hydroxychloroquine,Plaquenil | Sovuna
hyperbaric-oxygen-therapy,Hyperbaric oxygen therapy,H,https://dermnetnz.org/topics/hyperbaric-oxygen-therapy,Hyperbaric oxygen treatment
trousseau-syndrome,Hypercoagulability syndrome associated with cancer,H,https://dermnetnz.org/topics/trousseau-syndrome,Malignancy-associated thromboembolism | Malignancy-related hypercoagulability | Migratory superficial thrombophlebitis | Thrombophlebitis migrans | Trousseau syndrome | Tumour associated thromboembolism
hyperimmunoglobulinaemia-d-with-periodic-fever-syndrome,Hyperimmunoglobulinaemia D with periodic fever syndrome,H,https://dermnetnz.org/topics/hyperimmunoglobulinaemia-d-with-periodic-fever-syndrome,
hyperkeratosis-of-the-nipple-and-areola,Hyperkeratosis areolae mammae naeviformis,H,https://dermnetnz.org/topics/hyperkeratosis-of-the-nipple-and-areola,Hyperkeratosis of the nipple and areola | Naevoid hyperkeratosis
kyrle-disease,Hyperkeratosis follicularis et parafollicularis in cutem penetrans,H,https://dermnetnz.org/topics/kyrle-disease,Hyperkeratosis penetrans | Kyrle disease
hyperkeratotic-palmar-dermatitis,Hyperkeratotic eczema of the palms,H,https://dermnetnz.org/topics/hyperkeratotic-palmar-dermatitis,Hyperkeratotic hand dermatitis | Hyperkeratotic hand eczema | Hyperkeratotic palmar dermatitis | Psoriasiform hand eczema | Psoriasiform palmar eczema
seborrhoea,Hypersteatosis,H,https://dermnetnz.org/topics/seborrhoea,Sebaceous gland overactivity | Seborrhoea
palmoplantar-psoriasis-images,Hypertrophic palmoplantar psoriasis images,H,https://dermnetnz.org/topics/palmoplantar-psoriasis-images,Palmoplantar psoriasis images
rhinophyma,Hypertrophic rosacea of the nose,H,https://dermnetnz.org/topics/rhinophyma,Phymatous rosacea of the nose | Rhinophyma
keloid-and-hypertrophic-scar,Hypertrophic scar,H,https://dermnetnz.org/topics/keloid-and-hypertrophic-scar,Keloid and hypertrophic scar | Keloid cicatrix | Keloid scar
vitamin-a-toxicity,Hypervitaminosis A,H,https://dermnetnz.org/topics/vitamin-a-toxicity,Vitamin A poisoning | Vitamin A toxicity
hypnosis-as-a-treatment-for-skin-disorders,Hypnosis as a treatment for skin disorders,H,https://dermnetnz.org/topics/hypnosis-as-a-treatment-for-skin-disorders,Hypnotherapy
hypogonadism-in-males,Hypogonadism in males,H,https://dermnetnz.org/topics/hypogonadism-in-males,Testicular failure | Testicular hypogonadism
hypomelanosis-of-ito,Hypomelanosis of Ito,H,https://dermnetnz.org/topics/hypomelanosis-of-ito,Incontinentia pigmenti achromians syndrome | Incontinentia pigmenti achromicans of Ito
vitamin-a-deficiency,Hypovitaminosis A,H,https://dermnetnz.org/topics/vitamin-a-deficiency,Vitamin A deficiency
i-have-advanced-melanoma-what-now,I have advanced melanoma: what now?,I,https://dermnetnz.org/topics/i-have-advanced-melanoma-what-now,
i-have-melanoma-whats-my-outlook,I have melanoma. What is my outlook?,I,https://dermnetnz.org/topics/i-have-melanoma-whats-my-outlook,
trichothiodystrophy,Ichthyosiform erythroderma with hair abnormality and mental and growth retardation,I,https://dermnetnz.org/topics/trichothiodystrophy,Tay syndrome
ichthyosis-images,Ichthyosis images,I,https://dermnetnz.org/topics/ichthyosis-images,
ichthyosis-vulgaris,Ichthyosis vulgaris,I,https://dermnetnz.org/topics/ichthyosis-vulgaris,
livedoid-vasculopathy,Idiopathic atrophic blanche,I,https://dermnetnz.org/topics/livedoid-vasculopathy,Livedo reticularis with summer ulceration | Livedo vasculitis | Livedoid vasculitis | Livedoid vasculopathy | Persistent painful ulceration of the lower extremities | White atrophy
idiopathic-eruptive-macular-hyperpigmentation,Idiopathic eruptive macular hyperpigmentation,I,https://dermnetnz.org/topics/idiopathic-eruptive-macular-hyperpigmentation,Idiopathic macular eruptive pigmentation
idiopathic-facial-aseptic-granuloma,Idiopathic facial aseptic granuloma,I,https://dermnetnz.org/topics/idiopathic-facial-aseptic-granuloma,IFAG
parry-romberg-syndrome,Idiopathic hemifacial atrophy,I,https://dermnetnz.org/topics/parry-romberg-syndrome,Parry romberg syndrome | Parry-Romberg syndrome | Progressive facial hemiatrophy | Progressive hemifacial atrophy
hypereosinophilic-syndrome,Idiopathic hypereosinophilic syndrome,I,https://dermnetnz.org/topics/hypereosinophilic-syndrome,
idiopathic-plantar-hidradenitis,Idiopathic plantar hidradenitis,I,https://dermnetnz.org/topics/idiopathic-plantar-hidradenitis,Painful plantar erythema | Palmoplantar eccrine hidradenitis
iga-pemphigus,IEN type IgA pemphigus,I,https://dermnetnz.org/topics/iga-pemphigus,IgA pemphigus | IgA pemphigus vegetans | IgA pemphigus vulgaris | Immunoglobulin A pemphigus | SPD type IgA pemphigus | Unclassified IgA pemphigus
igg-subclass-deficiency,IgG subclass deficiency,I,https://dermnetnz.org/topics/igg-subclass-deficiency,Specific IgG antibody deficiency
igg4-related-disease,IgG4-related disease,I,https://dermnetnz.org/topics/igg4-related-disease,
immunohistochemistry-stains,IHC markers,I,https://dermnetnz.org/topics/immunohistochemistry-stains,Immunofluorescence stains | Immunohistochemistry stains | Immunoperoxidase stains
interleukin-17-in-inflammatory-skin-disorders,IL-17 associated inflammatory dermatoses,I,https://dermnetnz.org/topics/interleukin-17-in-inflammatory-skin-disorders,Interleukin-17 in inflammatory skin disorders
unregulated-topical-steroids-in-commercial-medication,Illegal topical steroids,I,https://dermnetnz.org/topics/unregulated-topical-steroids-in-commercial-medication,Illicit topical Steroids | Skin-cap | Unregulated Topical Steroids in Commercial Medication | Wau wa
tildrakizumab,Ilumya,I,https://dermnetnz.org/topics/tildrakizumab,Tildrakizumab
inflammatory-linear-verrucous-epidermal-naevus-pathology,ILVEN pathology,I,https://dermnetnz.org/topics/inflammatory-linear-verrucous-epidermal-naevus-pathology,Inflammatory linear verrucous epidermal naevus pathology
polarised-vs-non-polarised-light-in-dermoscopy-images,Images comparing nonpolarised and polarised dermoscopy,I,https://dermnetnz.org/topics/polarised-vs-non-polarised-light-in-dermoscopy-images,Polarised vs nonpolarised light in dermoscopy images
images-of-cafe-au-lait-macules,Images of cafe-au-lait macules,I,https://dermnetnz.org/topics/images-of-cafe-au-lait-macules,Images of cafe-au-lait spots
imatinib,Imatinib,I,https://dermnetnz.org/topics/imatinib,Imatinib mesilate | Imatinib mesylate
immune-reconstitution-inflammatory-syndrome,Immune reconstitution disease,I,https://dermnetnz.org/topics/immune-reconstitution-inflammatory-syndrome,Immune reconstitution inflammatory syndrome | Immune recovery disease | Immune response reactions | Immune restoration disease
drug-induced-immunosuppression,Immune-suppressive medications,I,https://dermnetnz.org/topics/drug-induced-immunosuppression,Immunomodulation
immunisation-in-immunosuppressed-dermatology-patients,Immunisation in immunosuppressed dermatology patients,I,https://dermnetnz.org/topics/immunisation-in-immunosuppressed-dermatology-patients,Vaccination of immunocompromised patients
immunological-disorders,Immunological disorders,I,https://dermnetnz.org/topics/immunological-disorders,
monitoring-immune-modulating-drugs-used-in-dermatology,Immunomodulatory drug monitoring,I,https://dermnetnz.org/topics/monitoring-immune-modulating-drugs-used-in-dermatology,Monitoring immune-modulating drugs used in dermatology
immunotherapy-related-psoriasiform-reactions,Immunotherapy-related psoriasiform reactions,I,https://dermnetnz.org/topics/immunotherapy-related-psoriasiform-reactions,IrAEs
impetigo,Impetigo contagiosa,I,https://dermnetnz.org/topics/impetigo,
impetigo-pathology,Impetigo pathology,I,https://dermnetnz.org/topics/impetigo-pathology,
incontinence-associated-dermatitis,Incontinence dermatitis,I,https://dermnetnz.org/topics/incontinence-associated-dermatitis,Incontinence-associated dermatitis | Incontinence-induced dermatitis
incontinentia-pigmenti,Incontinentia pigmenti,I,https://dermnetnz.org/topics/incontinentia-pigmenti,Melanoblastosis cutis linearis
indolent-cutaneous-cd8-lymphoid-proliferation-pathology,Indolent cutaneous CD8+ lymphoid proliferation pathology,I,https://dermnetnz.org/topics/indolent-cutaneous-cd8-lymphoid-proliferation-pathology,
infantile-acne-images,Infantile acne images,I,https://dermnetnz.org/topics/infantile-acne-images,
infantile-digital-fibroma,Infantile digital fibroma,I,https://dermnetnz.org/topics/infantile-digital-fibroma,Infantile digital fibromatosis | Infantile digital myofibroblastoma
infantile-digital-fibromatosis-pathology,Infantile digital fibroma pathology,I,https://dermnetnz.org/topics/infantile-digital-fibromatosis-pathology,Infantile digital fibromatosis pathology
perineal-pyramidal-protrusion,Infantile perineal pyramidal protrusion,I,https://dermnetnz.org/topics/perineal-pyramidal-protrusion,Infantile pyramidal protrusion | Perianal pyramidal protrusion | Perineal pyramidal protrusion | Pyramidal protrusion of childhood
rhinoscleroma,Infection by Klebsiella rhinoscleromatis,I,https://dermnetnz.org/topics/rhinoscleroma,Rhinoscleroma
sparganosis,Infection by Spirometra larvae,I,https://dermnetnz.org/topics/sparganosis,Larval dibothriocephaliasis | Larval diphyllobothriasis | Sparganosis
toxoplasmosis,Infection by Toxoplasma gondii,I,https://dermnetnz.org/topics/toxoplasmosis,Toxoplasma infection | Toxoplasmosis
syphilis,Infection by Treponema pallidum,I,https://dermnetnz.org/topics/syphilis,Luetic disease
mycoplasma-pneumoniae-infection,Infection caused by Mycoplasma pneumoniae,I,https://dermnetnz.org/topics/mycoplasma-pneumoniae-infection,Mycoplasma pneumoniae infection
strongyloidiasis,Infection caused by Strongyloides stercoralis,I,https://dermnetnz.org/topics/strongyloidiasis,Strongyloidiasis
meningococcal-disease,Infection due to Neisseria meningitidis,I,https://dermnetnz.org/topics/meningococcal-disease,Meningococcal disease | Meningococcal infection | Meningococcal infectious disease
panton-valentine-leukocidin-staphylococcus-aureus,Infection of skin caused by Panton-Valentine leukocidin producing Staphylococcus aureus,I,https://dermnetnz.org/topics/panton-valentine-leukocidin-staphylococcus-aureus,Panton-Valentine leukocidin Staphylococcus aureus | PVL Staph aureus
viral-hepatitis,Infection with hepatotrophic viruses,I,https://dermnetnz.org/topics/viral-hepatitis,Viral hepatitis
infective-panniculitis,Infective panniculitis,I,https://dermnetnz.org/topics/infective-panniculitis,
scabies,Infestation by Sarcoptes scabiei var hominis,I,https://dermnetnz.org/topics/scabies,Sarcoptic itch | Scabies
pretibial-myxoedema,Infiltrative dermopathy,I,https://dermnetnz.org/topics/pretibial-myxoedema,Localised myxoedema | Pretibial myxoedema | Thyroid dermopathy
nodular-fasciitis-pathology,Infiltrative fasciitis pathology,I,https://dermnetnz.org/topics/nodular-fasciitis-pathology,Nodular fasciitis pathology | Pseudosarcomatous fasciitis pathology | Pseudosarcomatous fibromatosis pathology
inflammasomes-and-inflammatory-skin-diseases,Inflammasomes and inflammatory skin diseases,I,https://dermnetnz.org/topics/inflammasomes-and-inflammatory-skin-diseases,
conjunctivitis,Inflammation of conjunctiva,I,https://dermnetnz.org/topics/conjunctivitis,
folliculitis,Inflammation of hair follicle,I,https://dermnetnz.org/topics/folliculitis,
panniculitis,Inflammation of subcutaneous fat,I,https://dermnetnz.org/topics/panniculitis,Panniculitis
stomatitis,Inflammatory condition of oral mucous membrane,I,https://dermnetnz.org/topics/stomatitis,Oral mucositis | Stomatitis
inflammatory-lesions-in-acne,Inflammatory lesions in acne,I,https://dermnetnz.org/topics/inflammatory-lesions-in-acne,
inflammatory-linear-verrucous-epidermal-naevus,Inflammatory linear verrucous epidermal naevus,I,https://dermnetnz.org/topics/inflammatory-linear-verrucous-epidermal-naevus,Inflammatory linear verrucous epidermal nevus
inflammatory-myofibroblastic-tumour-pathology,Inflammatory myofibroblastic tumour pathology,I,https://dermnetnz.org/topics/inflammatory-myofibroblastic-tumour-pathology,
infliximab-for-psoriasis,Infliximab for psoriasis,I,https://dermnetnz.org/topics/infliximab-for-psoriasis,Infliximab therapy
tumour-of-the-follicular-infundibulum-pathology,Infundibuloma histology,I,https://dermnetnz.org/topics/tumour-of-the-follicular-infundibulum-pathology,Tumour of the follicular infundibulum pathology
ingenol-mebutate-gel,Ingenol 3-angelate,I,https://dermnetnz.org/topics/ingenol-mebutate-gel,Ingenol mebutate | Ingenol mebutate gel | Ingenol-5-angelate gel | Picato
ingrown-toenail,Ingrowing toenail,I,https://dermnetnz.org/topics/ingrown-toenail,Ingrown toenail | Unguis aduncus | Unguis incarnatus
injected-skin-treatments,Injected medications,I,https://dermnetnz.org/topics/injected-skin-treatments,Injected skin treatments | Therapeutic injections
marine-wounds-and-stings,Injuries from marine animals,I,https://dermnetnz.org/topics/marine-wounds-and-stings,Marine wounds and stings
papular-urticaria,Insect bite allergy,I,https://dermnetnz.org/topics/papular-urticaria,Lichen urticatus | Papular urticaria | Persistent insect bite reaction | Urticaria papulosa of Hebra
insecticides-and-the-skin,Insecticides and the skin,I,https://dermnetnz.org/topics/insecticides-and-the-skin,
institutional-scabies,Institutional scabies,I,https://dermnetnz.org/topics/institutional-scabies,
insulin-resistance,Insulin resistance,I,https://dermnetnz.org/topics/insulin-resistance,
interferon-regulatory-factor-4-gene,Interferon regulatory factor 4 gene,I,https://dermnetnz.org/topics/interferon-regulatory-factor-4-gene,
spesolimab,Interleukin-36 receptor antibody,I,https://dermnetnz.org/topics/spesolimab,Spesolimab | Spesolimab-sbzo
interstitial-granulomatous-dermatitis-pathology,Interstitial granulomatous dermatitis pathology,I,https://dermnetnz.org/topics/interstitial-granulomatous-dermatitis-pathology,
skin-prick-testing,Intracutaneous test,I,https://dermnetnz.org/topics/skin-prick-testing,Intradermal testing | Scratch test
